coach_id,first_name,last_name,nick_name,age,date_of_birth,city_of_birth_id,nation_id,weight,height,position,experience,occupation,team_id,former_player_id,quick_left,contract_salary,contract_years,contract_extension_salary,contract_extension_years,scout_major,scout_minor,scout_international,scout_amateur,scout_amateur_preference,teach_hitting,teach_pitching,teach_c,teach_if,teach_of,handle_veterans,handle_rookies,handle_players,heal_legs,heal_arms,heal_back,heal_other,heal_rest,management_style,personality,hitting_focus,pitching_focus,training_focus,teach_running,prevent_legs,prevent_arms,prevent_back,prevent_other,stealing,running,pinchrun,pinchhit_pos,pinchhit_pitch,hook_start,hook_relief,closer,lr_matchup,bunt_hit,bunt,hit_run,run_hit,squeeze,pitch_around,intentional_walk,hold_runner,guard_lines,infield_in,outfield_in,corners_in,shift_if,shift_of,opener,num_pitchers,num_hitters,favor_speed_to_power,favor_avg_to_obp,favor_defense_to_offense,favor_pitching_to_hitting,favor_veterans_to_prospects,trade_aggressiveness,player_loyalty,trade_frequency,trade_preference,value_stats,value_this_year,value_last_year,value_two_years,draft_value,intl_fa_value,develop_value,ratings_value,manager_value,pitching_coach_value,hitting_coach_value,scout_value,doctor_value,basecoach_value
1298,"Jose","Calero","",50,"1990-3-7",47987,210,185,191,4,0,4,0,28790,0,0,0,0,0,18,3,28,0,1,1,116,13,16,17,101,68,140,0,0,0,0,0,0,2,3,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,-2,2,1,5,0,0,15,2,2,1,-4,2,5,2,48,113,27,10,0,35
1299,"Chris","Owings","",48,"1991-8-12",18926,206,217,178,5,0,5,0,26100,0,0,0,0,0,3,16,0,17,1,96,18,21,10,16,81,94,146,0,0,0,0,0,0,4,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-2,2,0,-3,-5,5,1,-1,14,4,1,1,-1,-2,6,4,49,40,99,10,0,37
1300,"Mike","Brumley","",77,"1963-4-9",57035,206,165,177,5,16,5,0,0,0,0,0,0,0,0,0,0,0,0,130,13,109,92,96,95,88,144,0,0,0,0,0,1,0,2,2,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,5,9,7,5,-1,0,0,0,0,11,4,4,1,0,0,0,0,131,37,125,0,0,88
1301,"Joel","Noboa","",60,"1979-11-27",71432,56,180,185,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,89,22,100,94,91,91,101,151,0,0,0,0,0,1,2,3,0,0,93,0,0,0,0,-1,0,1,1,-1,2,1,0,-2,0,-1,-1,0,2,-2,-1,0,0,0,0,0,0,0,-5,0,0,-1,-1,5,4,-2,0,0,0,0,13,3,2,2,0,0,0,0,110,45,95,0,0,98
1302,"Bralin","Jackson","",46,"1993-12-2",65241,206,183,188,5,0,5,0,33500,0,0,0,0,0,4,2,0,2,1,101,18,1,7,3,90,65,139,0,0,0,0,0,0,1,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,3,-1,-1,3,1,0,15,3,1,1,-4,2,8,-6,42,38,100,2,0,26
1303,"Chris","Hayes","Disco",57,"1983-2-5",13181,206,195,185,4,0,4,0,23816,0,0,0,0,0,7,21,0,13,1,17,172,23,26,14,139,166,140,0,0,0,0,0,0,4,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-3,5,-10,-5,-6,2,-2,-1,13,4,2,1,2,0,8,1,66,166,50,11,0,42
1304,"Matt","Dorey","",63,"1976-11-14",0,206,210,188,6,4,6,0,0,6,0,0,0,0,129,126,120,139,4,0,0,3,5,7,0,0,8,0,0,0,0,0,0,0,3,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,3,-4,1,3,0,0,0,0,12,6,2,0,0,0,0,0,64,1,1,131,0,8
1305,"Russell","Vasquez","",71,"1969-3-4",0,210,187,188,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,93,11,105,99,103,100,100,155,0,0,0,0,0,3,0,3,3,0,96,0,0,0,0,2,1,1,4,4,2,0,0,-1,0,4,4,0,2,1,0,0,0,1,0,0,-1,0,-5,0,0,1,0,3,6,-3,0,0,0,0,12,5,2,1,0,0,0,0,123,38,99,0,0,101
1306,"BJ","Larosa","",52,"1988-4-28",34776,206,200,188,5,0,5,0,30776,0,0,0,0,0,19,27,25,36,4,133,3,19,32,20,95,110,152,0,0,0,0,0,0,2,2,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-5,10,10,3,-3,2,-1,0,14,4,1,1,1,0,0,1,56,32,130,27,0,40
1307,"Richard","Paz","",62,"1977-7-30",42014,210,180,172,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,99,11,128,128,138,33,79,143,0,0,0,0,0,0,0,2,3,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,3,5,1,-2,6,0,0,0,0,13,4,2,1,0,0,0,0,94,30,96,0,0,96
1308,"John","Allman","",55,"1985-4-18",69095,206,220,191,5,0,5,0,28957,0,0,0,0,0,18,5,11,5,2,99,11,13,19,29,90,71,94,0,0,0,0,0,0,2,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,5,10,8,-1,0,2,0,0,12,4,2,2,6,-8,4,5,47,30,96,10,0,34
1309,"Jose","Mejia","",69,"1970-7-28",0,56,160,185,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,81,79,85,73,77,110,100,144,0,0,0,0,0,1,2,3,3,0,98,0,0,0,0,1,2,-1,0,-1,0,-1,0,-1,0,1,-1,0,1,-1,-1,0,0,1,0,0,1,0,-5,0,0,-5,-5,5,-2,-4,0,0,0,0,12,4,3,1,0,0,0,0,131,89,90,0,0,94
1310,"Misael","Bueno","",46,"1993-8-10",70516,56,190,185,5,0,5,0,36810,0,0,0,0,0,2,1,0,2,1,77,24,7,15,20,88,85,144,0,0,0,0,0,0,2,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,-3,3,1,0,-1,14,4,1,1,-5,-3,-7,-1,45,44,84,2,0,31
1311,"Matt","Gelalich","",47,"1993-4-13",42725,206,175,180,5,0,5,0,938,0,0,0,0,0,25,19,36,30,1,98,61,14,10,5,91,107,153,0,0,0,0,0,1,0,3,2,0,59,0,0,0,0,-1,1,1,1,-1,-1,-1,3,1,0,0,1,0,1,0,0,-1,0,0,-1,1,0,1,-3,0,0,2,-1,0,0,-5,-7,2,0,-1,14,3,2,1,-2,5,-5,-1,59,75,103,27,0,40
1312,"Zach","Parker","",58,"1981-8-19",62878,206,205,188,4,0,4,0,22462,0,0,0,0,0,12,7,19,16,2,20,70,13,25,16,81,96,141,0,0,0,0,0,0,3,2,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-8,-2,0,0,4,4,1,0,0,12,3,3,2,-1,-3,2,4,47,79,42,13,0,36
1313,"Mauricio","Gonzalez","",68,"1972-2-13",71432,56,160,180,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,95,77,55,70,68,96,111,151,0,0,0,0,0,5,2,3,3,0,91,0,0,0,0,2,3,3,3,4,2,3,0,5,0,1,-1,0,-1,1,4,0,0,4,0,0,3,0,-5,0,0,3,-5,0,-2,2,0,0,0,0,12,4,4,0,0,0,0,0,117,88,101,0,0,83
1314,"Rafael","Martinez","",64,"1975-8-24",71432,56,155,186,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,88,22,92,94,94,100,100,153,0,0,0,0,0,3,1,3,3,0,96,0,0,0,0,2,-1,2,2,3,0,1,0,0,0,3,5,0,5,0,0,0,0,0,0,0,-2,0,-5,0,0,3,-6,-5,7,2,0,0,0,0,11,4,3,2,0,0,0,0,120,46,95,0,0,98
1315,"Ben","Rortvedt","",42,"1997-9-25",85133,206,202,178,5,0,5,0,26911,0,0,0,0,0,9,38,13,37,1,159,102,110,102,103,142,179,141,0,0,0,0,0,1,2,3,3,0,62,0,0,0,0,1,-1,1,0,-1,0,-1,3,0,-1,-1,0,1,0,-1,0,1,-1,1,0,0,0,1,-3,0,0,4,3,-2,0,1,-1,3,0,0,13,3,3,1,9,2,1,4,116,115,158,25,0,99
1316,"Darien","Nunez","",47,"1993-3-19",2521,49,199,183,4,0,4,0,37321,0,0,0,0,0,9,21,18,12,1,40,85,68,63,64,117,72,145,0,0,0,0,0,1,1,3,3,0,68,0,0,0,0,0,-1,0,-1,-1,0,0,3,1,1,1,-1,0,1,0,1,1,1,0,0,0,-1,0,-3,0,0,-6,-2,3,-3,3,1,0,2,0,14,3,2,1,1,-2,-6,-1,77,92,58,14,0,72
1317,"Rafael","Gil","",54,"1985-10-3",26928,210,165,183,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,90,11,74,89,86,96,105,149,0,0,0,0,0,3,0,3,3,0,79,0,0,0,0,3,0,1,1,3,0,1,0,-1,0,4,3,0,2,1,2,0,0,1,0,0,0,0,-5,0,0,2,4,0,2,4,0,0,0,0,15,3,1,1,0,0,0,0,93,37,97,0,0,88
1318,"Mike","Ryan","",59,"1980-10-8",0,206,190,183,5,0,5,0,14407,0,0,0,0,0,19,14,9,0,2,164,1,10,5,11,125,119,158,0,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-1,4,10,5,-1,3,-1,0,13,3,2,2,3,-3,-6,2,54,34,157,10,0,30
1319,"Carlos","Bohorquez","",58,"1981-10-6",47987,210,195,178,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,14,109,16,26,12,77,79,126,0,0,0,0,0,0,0,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,1,10,-5,5,4,0,0,0,0,13,3,3,1,0,0,0,0,61,105,34,0,0,40
1320,"Johan","Maya","",60,"1980-2-16",69935,210,150,185,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,94,14,85,100,94,100,100,151,0,0,0,0,0,2,2,3,3,0,93,0,0,0,0,1,2,0,-1,0,0,1,0,1,0,-2,1,0,1,0,0,0,0,-2,0,0,1,0,-5,0,0,2,5,0,3,-4,0,0,0,0,11,6,2,1,0,0,0,0,110,40,100,0,0,97
1321,"Luis","Mateo","",58,"1981-8-9",70516,56,208,188,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,110,33,71,84,73,2,2,100,0,0,0,0,0,0,0,0,3,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,4,-1,-3,3,-9,0,0,0,0,13,5,1,1,0,0,0,0,99,33,91,0,0,59
1322,"Blair","Johnson","",56,"1984-3-25",80610,206,218,193,4,0,4,0,23721,0,0,0,0,0,18,20,19,23,3,42,132,64,61,69,125,120,163,0,0,0,0,0,4,0,3,1,0,73,0,0,0,0,-3,2,3,-3,3,2,-3,-3,1,-1,0,3,-3,0,-1,0,3,1,-3,0,-3,-2,-3,4,0,0,-8,5,-2,-8,3,1,0,0,0,14,4,1,1,-1,0,3,-2,87,133,66,20,0,77
1323,"Dan","Meyer","",58,"1981-7-3",87223,206,225,188,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,13,111,27,12,23,21,77,123,0,0,0,0,0,0,0,3,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-1,-2,0,0,3,0,0,0,0,13,3,3,1,0,0,0,0,78,102,28,0,0,33
1324,"Angel","Guzman","",58,"1981-12-14",17321,210,190,190,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,14,102,121,124,135,77,90,147,0,0,0,0,0,0,0,3,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-1,2,-3,6,-7,0,0,0,0,13,3,3,1,0,0,0,0,107,103,37,0,0,102
1325,"Derek A.","Rodriguez","",51,"1989-2-13",0,206,155,178,5,0,5,0,29414,0,0,0,0,0,19,18,20,11,2,158,30,56,45,42,169,192,121,0,0,0,0,0,0,0,2,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,-3,4,9,3,-1,5,0,0,12,4,2,2,7,-1,-1,-1,79,63,159,16,0,63
1326,"Tim","Redding","",62,"1978-2-12",66478,206,230,181,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,11,120,75,61,62,51,64,140,0,0,0,0,0,0,0,3,2,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-1,0,1,4,-2,0,0,0,0,12,6,2,0,0,0,0,0,100,111,30,0,0,60
1327,"Jorge","Mejia","",57,"1982-8-15",71432,56,175,181,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0,100,11,69,71,69,55,81,137,0,0,0,0,0,0,0,2,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-7,-3,2,-4,4,0,0,0,0,14,3,2,1,0,0,0,0,100,31,98,0,0,65
1328,"Michael","Barrett","",63,"1976-10-22",4704,206,185,190,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,103,55,140,141,127,119,119,158,0,0,0,0,0,3,2,0,1,0,105,0,0,0,0,2,1,3,4,2,0,0,0,0,0,4,5,0,3,0,0,0,0,2,0,0,0,0,-5,0,0,-3,-4,-2,7,3,0,0,0,0,12,5,3,0,0,0,0,0,137,74,110,0,0,128
1329,"Mark","Budzinski","",66,"1973-8-26",6650,206,180,188,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,85,11,57,48,60,109,110,158,0,0,0,0,0,1,2,3,3,0,79,0,0,0,0,4,4,2,-1,4,1,-1,0,3,0,1,2,0,-1,0,-1,0,0,-1,0,0,2,0,-5,0,0,1,-5,6,3,2,0,0,0,0,12,3,3,2,0,0,0,0,102,40,95,0,0,76
1330,"Lee","Tinsley","",71,"1969-3-4",73396,206,190,180,1,14,2,0,0,0,0,0,0,0,0,0,0,0,0,128,11,113,110,117,112,114,153,0,0,0,0,0,3,2,3,3,0,102,0,0,0,0,2,0,2,2,4,1,1,0,0,0,4,5,0,4,1,0,0,0,2,0,0,0,0,-5,0,0,-5,4,-2,5,4,0,0,0,0,13,4,3,0,0,0,0,0,144,40,128,0,0,112
1331,"John","Buck","",59,"1980-7-7",37749,206,245,191,5,0,5,0,18306,0,0,0,0,0,11,13,12,21,4,90,7,7,1,1,66,79,136,0,0,0,0,0,0,3,2,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-4,-3,3,3,5,-3,3,1,0,13,4,3,0,1,-2,0,4,41,29,91,15,0,27
1332,"Rob","Ducey","",75,"1965-5-24",80680,36,175,188,5,10,5,0,0,0,0,0,0,0,0,0,0,0,0,111,22,98,95,110,79,88,141,0,0,0,0,0,0,0,2,3,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,3,-7,-8,-5,0,0,0,0,12,4,4,0,0,0,0,0,119,42,109,0,0,88
1333,"Vince","Harrison","",60,"1979-11-29",45184,206,225,180,5,9,5,0,0,0,0,0,0,0,0,0,0,0,0,108,11,137,137,127,88,90,141,0,0,0,0,0,0,0,0,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-4,-3,-2,2,2,0,0,0,0,13,4,2,1,0,0,0,0,129,35,108,0,0,104
1334,"Fray","Peniche","",63,"1976-11-2",75189,56,180,188,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,99,25,107,101,116,96,110,157,0,0,0,0,0,5,1,3,3,0,94,0,0,0,0,1,2,4,3,2,1,2,0,5,0,-1,0,0,-1,1,2,0,0,3,0,0,3,0,-5,0,0,-4,3,-1,5,-1,0,0,0,0,15,4,1,0,0,0,0,0,128,49,105,0,0,104
1335,"John","Matos","",59,"1981-3-26",0,56,150,182,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0,106,22,78,73,79,77,79,147,0,0,0,0,0,0,0,0,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,10,-4,9,-3,-4,0,0,0,0,12,6,1,1,0,0,0,0,106,42,105,0,0,70
1336,"Billy","Villanueva","",61,"1978-10-6",71432,56,226,196,4,9,4,0,0,0,0,0,0,0,0,0,0,0,0,22,109,3,14,2,55,91,135,0,0,0,0,0,0,0,3,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,4,1,1,2,-1,0,0,0,0,13,5,1,1,0,0,0,0,76,105,40,0,0,31
1337,"Nelson","Norman","",82,"1958-5-23",70516,56,160,188,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,111,22,106,100,104,106,104,155,0,0,0,0,0,4,4,3,3,0,114,0,0,0,0,2,2,3,-4,4,-2,4,0,1,0,2,-3,0,2,0,0,0,0,-1,0,0,4,0,-5,0,0,1,5,3,6,-3,0,0,0,0,12,5,3,0,0,0,0,0,130,47,114,0,0,106
1338,"Jason","Buursma","",54,"1985-9-9",72460,206,200,191,4,0,4,0,28788,0,0,0,0,0,23,10,16,11,2,3,91,25,32,39,125,117,155,0,0,0,0,0,0,3,2,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,-2,-3,-3,-1,3,0,-1,13,4,2,1,-1,-3,-1,7,55,101,35,15,0,46
1339,"Grant","Heyman","",46,"1993-11-7",59359,206,229,193,5,0,5,0,71,0,0,0,0,0,15,2,10,1,3,75,23,75,73,60,82,85,141,0,0,0,0,0,3,0,3,3,0,33,0,0,0,0,3,0,3,2,1,0,1,2,0,3,3,3,2,3,1,1,-1,1,2,0,2,0,1,-3,0,0,5,-5,5,8,-3,2,1,1,-1,14,3,3,0,-1,7,-3,-4,69,43,82,7,0,63
1340,"Raul","Gonzalez","",66,"1973-12-27",0,151,190,172,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,103,28,128,142,128,77,81,138,0,0,0,0,0,0,0,0,3,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,12,5,2,1,0,0,0,0,132,46,102,0,0,103
1341,"Pedro","Gonzalez","",53,"1986-10-29",61321,210,180,181,1,8,2,0,0,0,0,0,0,0,0,0,0,0,2,97,22,104,108,103,100,102,147,0,0,0,0,0,1,2,3,3,0,87,0,0,0,0,2,2,2,-4,5,-4,-1,0,3,0,-1,1,0,-2,-1,-1,0,0,3,0,0,3,0,-5,0,0,3,-1,4,6,4,0,0,0,0,13,4,2,1,0,0,0,0,125,46,102,0,0,101
1342,"Franklin","Blanco","",58,"1981-7-11",0,210,170,182,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0,100,22,158,164,151,70,77,143,0,0,0,0,0,0,0,0,3,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-1,0,-1,-5,0,0,0,0,0,13,3,2,2,0,0,0,0,139,41,99,0,0,114
1343,"Mike","Gellinger","",75,"1964-7-23",4066,206,160,178,1,18,2,0,0,5,0,0,0,0,111,109,114,108,3,85,44,104,107,105,111,106,147,0,0,0,0,0,5,2,3,3,0,99,0,0,0,0,1,3,4,2,3,3,1,0,3,0,0,-1,0,0,3,2,0,0,2,0,0,2,0,-5,0,0,-8,3,-4,6,-1,0,0,0,0,13,3,3,1,0,0,0,0,139,63,94,110,0,107
1344,"Jose","Alguacil","Auggie",67,"1972-8-9",17321,210,200,189,1,13,2,0,0,0,0,0,0,0,0,0,0,0,0,81,11,189,186,193,106,109,156,0,0,0,0,0,2,1,3,3,0,105,0,0,0,0,3,3,1,-4,3,1,-1,0,2,0,-2,1,0,-3,-2,0,0,0,2,0,0,3,0,-5,0,0,-5,-5,-9,2,5,0,0,0,0,13,4,3,0,0,0,0,0,168,39,92,0,0,148
1345,"Luis","Bolivar","",59,"1981-2-15",0,210,192,184,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,109,22,104,105,100,80,77,145,0,0,0,0,0,1,2,1,3,0,107,0,0,0,0,1,-1,0,-1,-1,1,1,0,1,0,1,0,0,-1,0,0,0,0,1,0,0,1,0,-5,0,0,5,-6,-5,8,1,-5,2,1,0,12,4,3,1,4,-9,-3,5,126,42,107,0,0,104
1346,"Nick","Pereira","",57,"1982-9-22",24811,206,190,183,4,0,4,0,28566,0,0,0,0,0,13,13,24,20,3,54,111,55,59,61,101,105,153,0,0,0,0,0,5,4,0,2,0,53,0,0,0,0,3,1,3,2,3,-3,-3,-2,3,0,1,1,-1,1,1,3,1,2,2,3,3,3,3,0,0,0,5,-6,4,2,4,-1,1,-1,0,12,5,2,1,4,7,-4,2,78,113,70,17,0,68
1347,"Yefrey","Ramirez","",46,"1993-11-28",71432,56,182,188,4,0,4,0,35969,0,0,0,0,0,18,1,7,10,2,15,81,4,1,1,70,100,141,0,0,0,0,0,0,0,1,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-5,0,-3,-1,7,3,-1,0,13,4,2,1,3,1,-2,-7,38,87,37,10,0,25
1348,"Wilton","Noel","",57,"1983-1-1",0,206,180,196,4,0,4,0,24209,0,0,0,0,0,29,9,31,0,1,28,102,31,36,32,133,118,161,0,0,0,0,0,5,0,3,2,0,70,0,0,0,0,1,2,3,2,2,-2,-1,0,3,1,-1,-1,-1,0,2,1,0,3,3,2,2,3,3,1,0,0,-3,4,3,-7,2,1,0,0,0,13,3,3,1,0,-4,2,-3,68,111,55,15,0,59
1349,"Andy","D'Alessio","",55,"1984-9-23",55218,206,227,193,5,0,5,0,21971,0,0,0,0,0,15,10,19,16,2,81,23,11,4,2,96,68,142,0,0,0,0,0,0,2,1,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-4,2,6,4,-3,-2,2,-2,-1,12,4,2,2,-5,2,7,-4,43,43,86,15,0,30
1350,"Edison","Lora","",62,"1978-5-12",0,56,200,195,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,11,102,69,64,65,22,82,140,0,0,0,0,0,0,0,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-7,8,-9,8,-4,0,0,0,0,12,5,2,1,0,0,0,0,96,97,29,0,0,60
1351,"Eugenio","Jose","",59,"1981-3-4",0,56,165,183,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,100,11,71,63,71,66,61,130,0,0,0,0,0,0,0,0,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,1,5,4,0,-2,0,0,0,0,11,5,2,2,0,0,0,0,99,30,96,0,0,64
1352,"Alay","Soler","",60,"1979-10-9",59042,49,240,185,4,0,4,0,18585,0,0,0,0,0,10,4,16,12,3,61,111,25,31,28,92,86,141,0,0,0,0,0,1,2,3,3,0,82,0,0,0,0,1,-1,-1,1,1,1,-1,3,-1,0,0,-1,-1,0,0,-1,-1,0,0,0,0,1,-1,-5,0,0,1,-2,-1,-2,4,1,4,1,0,12,5,3,0,1,0,-1,-4,69,110,72,10,0,55
1353,"Chris","Holt","",61,"1979-4-19",60507,206,190,183,4,9,4,0,0,0,0,0,0,0,0,0,0,0,0,11,104,1,3,1,7,7,103,0,0,0,0,0,0,0,3,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,8,-5,-2,-7,-3,0,0,0,0,12,4,2,2,0,0,0,0,65,88,18,0,0,20
1354,"Ramon","Vazquez","",63,"1976-8-21",607,151,195,182,5,9,5,0,0,0,0,0,0,0,0,0,0,0,0,103,22,168,180,182,100,100,149,0,0,0,0,0,2,0,2,3,0,98,0,0,0,0,4,2,2,-4,2,-2,1,0,2,0,1,2,0,1,1,-2,0,0,1,0,0,2,0,-5,0,0,2,6,4,-4,4,0,0,0,0,11,5,3,1,0,0,0,0,156,46,106,0,0,137
1355,"Scott","Thorman","",58,"1982-1-6",0,36,225,190,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,78,11,90,80,85,101,102,150,0,0,0,0,0,2,1,3,3,0,91,0,0,0,0,2,0,1,-3,0,2,1,0,1,0,3,1,0,-3,-2,-3,0,0,2,0,0,-1,0,-5,0,0,0,1,0,2,-4,0,0,0,0,12,3,3,2,0,0,0,0,114,38,88,0,0,92
1356,"Miguel","Bernard","",59,"1981-1-1",70516,56,220,180,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,104,1,131,143,123,100,98,151,0,0,0,0,0,1,0,0,3,0,88,0,0,0,0,-1,-1,3,1,3,-1,1,0,2,0,-4,-2,0,-2,-1,-4,0,0,1,0,0,2,0,-5,0,0,-5,-3,-3,-4,10,0,0,0,0,14,3,2,1,0,0,0,0,134,30,107,0,0,113
1357,"Onil","Joseph","",58,"1982-2-12",70516,56,165,188,5,7,5,0,0,0,0,0,0,0,0,0,0,0,0,102,11,123,132,126,88,88,140,0,0,0,0,0,0,0,2,3,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-1,3,-10,-3,3,0,0,0,0,12,4,3,1,0,0,0,0,127,35,103,0,0,101
1358,"Scott","Servais","",73,"1967-6-4",42274,206,195,188,1,9,2,0,0,6,0,0,0,0,128,139,133,138,3,100,1,159,172,164,119,129,158,0,0,0,0,0,2,0,3,3,0,122,0,0,0,0,2,4,3,-4,5,2,-1,0,4,0,-1,2,0,-1,-2,-1,0,0,2,0,0,4,0,-5,0,0,3,5,-2,-10,8,0,0,0,0,14,4,2,0,0,0,0,0,154,35,109,134,0,142
1359,"Ethan","Katz","",56,"1983-7-4",71027,206,210,195,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,4,108,20,17,20,78,79,143,0,0,0,0,0,0,0,3,2,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,6,4,8,-3,6,0,0,0,0,12,4,2,2,0,0,0,0,80,106,28,0,0,40
